RoomType;Room_ID;hasCoordinate;Height;W;D;OpeningArea;WFR;v_out;T_out;Distance;T_10_ID;T_10;T_20_ID;T_20;T_30_ID;T_30;T_40_ID;T_40;T_50_ID;T_50;T_60_ID;T_60;T_70_ID;T_70;T_80_ID;T_80;T_90_ID;T_90;T_100_ID;T_100
Standard;:Standard_075;{-1.55, -1.8, -1.3};1;3,5;4;0,75;0,0534;3;5;1,915888;Res_V_T10_1;0,14497;Res_V_T20_1;0,129318;Res_V_T30_1;0,14895;Res_V_T40_1;0,130325;Res_V_T50_1;0,153362;Res_V_T60_1;0,130175;Res_V_T70_1;0,154243;Res_V_T80_1;0,130571;Res_V_T90_1;0,160076;Res_V_T1000_1;0,132794
Standard;:Standard_075;{-1.55, -1.5, -1.3};1;3,5;4;0,75;0,0534;3;5;1,946953;Res_V_T10_2;0,106913;Res_V_T20_2;0,103114;Res_V_T30_2;0,106169;Res_V_T40_2;0,102171;Res_V_T50_2;0,112732;Res_V_T60_2;0,10178;Res_V_T70_2;0,114196;Res_V_T80_2;0,103581;Res_V_T90_2;0,12021;Res_V_T100_2;0,105987
Standard;:Standard_075;{-1.55, -1.2, -1.3};1;3,5;4;0,75;0,0534;3;5;2,022529;Res_V_T10_3;0,107309;Res_V_T20_3;0,108407;Res_V_T30_3;0,105599;Res_V_T40_3;0,106122;Res_V_T50_3;0,116111;Res_V_T60_3;0,106561;Res_V_T70_3;0,119544;Res_V_T80_3;0,109423;Res_V_T90_3;0,126637;Res_V_T100_3;0,111553
Standard;:Standard_075;{-1.55, -0.9, -1.3};1;3,5;4;0,75;0,0534;3;5;2,137902;Res_V_T10_4;0,110364;Res_V_T20_4;0,112887;Res_V_T30_4;0,108452;Res_V_T40_4;0,109772;Res_V_T50_4;0,123786;Res_V_T60_4;0,111841;Res_V_T70_4;0,131409;Res_V_T80_4;0,116217;Res_V_T90_4;0,140112;Res_V_T100_4;0,117288
Standard;:Standard_075;{-1.55, -0.6, -1.3};1;3,5;4;0,75;0,0534;3;5;2,287056;Res_V_T10_5;0,112175;Res_V_T20_5;0,115359;Res_V_T30_5;0,109876;Res_V_T40_5;0,111994;Res_V_T50_5;0,129447;Res_V_T60_5;0,115277;Res_V_T70_5;0,142717;Res_V_T80_5;0,120869;Res_V_T90_5;0,153369;Res_V_T100_5;0,120589
Standard;:Standard_075;{-1.55, -0.3, -1.3};1;3,5;4;0,75;0,0534;3;5;2,463864;Res_V_T10_6;0,113369;Res_V_T20_6;0,117146;Res_V_T30_6;0,109985;Res_V_T40_6;0,113959;Res_V_T50_6;0,132567;Res_V_T60_6;0,117915;Res_V_T70_6;0,153164;Res_V_T80_6;0,124309;Res_V_T90_6;0,166418;Res_V_T100_6;0,122515
Standard;:Standard_075;{-1.55, 0.0, -1.3};1;3,5;4;0,75;0,0534;3;5;2,662823;Res_V_T10_7;0,113687;Res_V_T20_7;0,118275;Res_V_T30_7;0,109466;Res_V_T40_7;0,115596;Res_V_T50_7;0,132423;Res_V_T60_7;0,119859;Res_V_T70_7;0,158961;Res_V_T80_7;0,126419;Res_V_T90_7;0,174891;Res_V_T100_7;0,12329
Standard;:Standard_075;{-1.55, 0.3, -1.3};1;3,5;4;0,75;0,0534;3;5;2,879345;Res_V_T10_8;0,112379;Res_V_T20_8;0,117941;Res_V_T30_8;0,107869;Res_V_T40_8;0,116159;Res_V_T50_8;0,129888;Res_V_T60_8;0,120908;Res_V_T70_8;0,161388;Res_V_T80_8;0,127219;Res_V_T90_8;0,180922;Res_V_T100_8;0,122351
Standard;:Standard_075;{-1.55, 0.6, -1.3};1;3,5;4;0,75;0,0534;3;5;3,109763;Res_V_T10_9;0,108881;Res_V_T20_9;0,115312;Res_V_T30_9;0,105024;Res_V_T40_9;0,114966;Res_V_T50_9;0,123859;Res_V_T60_9;0,12073;Res_V_T70_9;0,158756;Res_V_T80_9;0,126073;Res_V_T90_9;0,183863;Res_V_T100_9;0,118538
Standard;:Standard_075;{-1.55, 0.9, -1.3};1;3,5;4;0,75;0,0534;3;5;3,351212;Res_V_T10_10;0,104008;Res_V_T20_10;0,110755;Res_V_T30_10;0,101339;Res_V_T40_10;0,111661;Res_V_T50_10;0,116281;Res_V_T60_10;0,11851;Res_V_T70_10;0,150717;Res_V_T80_10;0,122494;Res_V_T90_10;0,180953;Res_V_T100_10;0,112454
Standard;:Standard_075;{-1.55, 1.2, -1.3};1;3,5;4;0,75;0,0534;3;5;3,601475;Res_V_T10_11;0,096655;Res_V_T20_11;0,102701;Res_V_T30_11;0,095231;Res_V_T40_11;0,104605;Res_V_T50_11;0,105903;Res_V_T60_11;0,112403;Res_V_T70_11;0,13512;Res_V_T80_11;0,114684;Res_V_T90_11;0,168911;Res_V_T100_11;0,102617
Standard;:Standard_075;{-1.55, 1.5, -1.3};1;3,5;4;0,75;0,0534;3;5;3,858837;Res_V_T10_12;0,08033;Res_V_T20_12;0,082742;Res_V_T30_12;0,080077;Res_V_T40_12;0,085245;Res_V_T50_12;0,086328;Res_V_T60_12;0,093132;Res_V_T70_12;0,103147;Res_V_T80_12;0,093131;Res_V_T90_12;0,135407;Res_V_T100_12;0,08093
Standard;:Standard_075;{-1.55, 1.8, -1.3};1;3,5;4;0,75;0,0534;3;5;4,121969;Res_V_T10_13;0,065332;Res_V_T20_13;0,091429;Res_V_T30_13;0,064279;Res_V_T40_13;0,089406;Res_V_T50_13;0,064738;Res_V_T60_13;0,09003;Res_V_T70_13;0,067505;Res_V_T80_13;0,09098;Res_V_T90_13;0,083235;Res_V_T100_13;0,085593
Standard;:Standard_075;{-1.24, -1.8, -1.3};1;3,5;4;0,75;0,0534;3;5;1,67503;Res_V_T10_14;0,183333;Res_V_T20_14;0,166887;Res_V_T30_14;0,187967;Res_V_T40_14;0,169024;Res_V_T50_14;0,190745;Res_V_T60_14;0,168825;Res_V_T70_14;0,194022;Res_V_T80_14;0,168949;Res_V_T90_14;0,198186;Res_V_T100_14;0,170245
Standard;:Standard_075;{-1.24, -1.5, -1.3};1;3,5;4;0,75;0,0534;3;5;1,710475;Res_V_T10_15;0,131708;Res_V_T20_15;0,12703;Res_V_T30_15;0,133276;Res_V_T40_15;0,12827;Res_V_T50_15;0,137473;Res_V_T60_15;0,127135;Res_V_T70_15;0,140429;Res_V_T80_15;0,126742;Res_V_T90_15;0,144255;Res_V_T100_15;0,128156
Standard;:Standard_075;{-1.24, -1.2, -1.3};1;3,5;4;0,75;0,0534;3;5;1,79603;Res_V_T10_16;0,126929;Res_V_T20_16;0,126512;Res_V_T30_16;0,129223;Res_V_T40_16;0,126123;Res_V_T50_16;0,137871;Res_V_T60_16;0,126025;Res_V_T70_16;0,142147;Res_V_T80_16;0,12684;Res_V_T90_16;0,146607;Res_V_T100_16;0,128451
Standard;:Standard_075;{-1.24, -0.9, -1.3};1;3,5;4;0,75;0,0534;3;5;1,925026;Res_V_T10_17;0,123464;Res_V_T20_17;0,12555;Res_V_T30_17;0,125766;Res_V_T40_17;0,123668;Res_V_T50_17;0,140397;Res_V_T60_17;0,125231;Res_V_T70_17;0,147724;Res_V_T80_17;0,127733;Res_V_T90_17;0,153827;Res_V_T100_17;0,128704
Standard;:Standard_075;{-1.24, -0.6, -1.3};1;3,5;4;0,75;0,0534;3;5;2,089432;Res_V_T10_18;0,120151;Res_V_T20_18;0,123714;Res_V_T30_18;0,121368;Res_V_T40_18;0,120797;Res_V_T50_18;0,141205;Res_V_T60_18;0,123757;Res_V_T70_18;0,152926;Res_V_T80_18;0,12787;Res_V_T90_18;0,161231;Res_V_T100_18;0,127748
Standard;:Standard_075;{-1.24, -0.3, -1.3};1;3,5;4;0,75;0,0534;3;5;2,281606;Res_V_T10_19;0,117191;Res_V_T20_19;0,12128;Res_V_T30_19;0,116075;Res_V_T40_19;0,117863;Res_V_T50_19;0,139217;Res_V_T60_19;0,121727;Res_V_T70_19;0,157274;Res_V_T80_19;0,127324;Res_V_T90_19;0,16911;Res_V_T100_19;0,125946
Standard;:Standard_075;{-1.24, 0.0, -1.3};1;3,5;4;0,75;0,0534;3;5;2,49514;Res_V_T10_20;0,115146;Res_V_T20_20;0,119049;Res_V_T30_20;0,112036;Res_V_T40_20;0,116033;Res_V_T50_20;0,135181;Res_V_T60_20;0,120421;Res_V_T70_20;0,159045;Res_V_T80_20;0,12674;Res_V_T90_20;0,17486;Res_V_T100_20;0,1242
Standard;:Standard_075;{-1.24, 0.3, -1.3};1;3,5;4;0,75;0,0534;3;5;2,725018;Res_V_T10_21;0,113201;Res_V_T20_21;0,116486;Res_V_T30_21;0,108473;Res_V_T40_21;0,114598;Res_V_T50_21;0,12924;Res_V_T60_21;0,11953;Res_V_T70_21;0,158267;Res_V_T80_21;0,125744;Res_V_T90_21;0,178887;Res_V_T100_21;0,121777
Standard;:Standard_075;{-1.24, 0.6, -1.3};1;3,5;4;0,75;0,0534;3;5;2,967444;Res_V_T10_22;0,109342;Res_V_T20_22;0,112114;Res_V_T30_22;0,103829;Res_V_T40_22;0,111953;Res_V_T50_22;0,120351;Res_V_T60_22;0,11806;Res_V_T70_22;0,152788;Res_V_T80_22;0,123579;Res_V_T90_22;0,179864;Res_V_T100_22;0,116943
Standard;:Standard_075;{-1.24, 0.9, -1.3};1;3,5;4;0,75;0,0534;3;5;3,219585;Res_V_T10_23;0,103525;Res_V_T20_23;0,106153;Res_V_T30_23;0,098605;Res_V_T40_23;0,107541;Res_V_T50_23;0,110383;Res_V_T60_23;0,114916;Res_V_T70_23;0,142561;Res_V_T80_23;0,119219;Res_V_T90_23;0,175301;Res_V_T100_23;0,10969
Standard;:Standard_075;{-1.24, 1.2, -1.3};1;3,5;4;0,75;0,0534;3;5;3,479328;Res_V_T10_24;0,094712;Res_V_T20_24;0,09731;Res_V_T30_24;0,091185;Res_V_T40_24;0,099959;Res_V_T50_24;0,09775;Res_V_T60_24;0,108386;Res_V_T70_24;0,125315;Res_V_T80_24;0,11096;Res_V_T90_24;0,162468;Res_V_T100_24;0,098726
Standard;:Standard_075;{-1.24, 1.5, -1.3};1;3,5;4;0,75;0,0534;3;5;3,745093;Res_V_T10_25;0,076745;Res_V_T20_25;0,077636;Res_V_T30_25;0,074994;Res_V_T40_25;0,080971;Res_V_T50_25;0,076205;Res_V_T60_25;0,089361;Res_V_T70_25;0,092791;Res_V_T80_25;0,089547;Res_V_T90_25;0,129794;Res_V_T100_25;0,076166
Standard;:Standard_075;{-1.24, 1.8, -1.3};1;3,5;4;0,75;0,0534;3;5;4,015685;Res_V_T10_26;0,066931;Res_V_T20_26;0,067345;Res_V_T30_26;0,067171;Res_V_T40_26;0,07218;Res_V_T50_26;0,064946;Res_V_T60_26;0,079432;Res_V_T70_26;0,06419;Res_V_T80_26;0,075835;Res_V_T90_26;0,0833;Res_V_T100_26;0,063065
Standard;:Standard_075;{-0.93, -1.8, -1.3};1;3,5;4;0,75;0,0534;3;5;1,460488;Res_V_T10_27;0,198089;Res_V_T20_27;0,181574;Res_V_T30_27;0,203723;Res_V_T40_27;0,184056;Res_V_T50_27;0,20632;Res_V_T60_27;0,18437;Res_V_T70_27;0,21263;Res_V_T80_27;0,184181;Res_V_T90_27;0,214442;Res_V_T100_27;0,184143
Standard;:Standard_075;{-0.93, -1.5, -1.3};1;3,5;4;0,75;0,0534;3;5;1,501008;Res_V_T10_28;0,164467;Res_V_T20_28;0,158142;Res_V_T30_28;0,170162;Res_V_T40_28;0,159956;Res_V_T50_28;0,174169;Res_V_T60_28;0,159932;Res_V_T70_28;0,181265;Res_V_T80_28;0,159169;Res_V_T90_28;0,181687;Res_V_T100_28;0,159047
Standard;:Standard_075;{-0.93, -1.2, -1.3};1;3,5;4;0,75;0,0534;3;5;1,597819;Res_V_T10_29;0,163;Res_V_T20_29;0,1601;Res_V_T30_29;0,170624;Res_V_T40_29;0,159851;Res_V_T50_29;0,178958;Res_V_T60_29;0,160763;Res_V_T70_29;0,187142;Res_V_T80_29;0,161634;Res_V_T90_29;0,18853;Res_V_T100_29;0,162111
Standard;:Standard_075;{-0.93, -0.9, -1.3};1;3,5;4;0,75;0,0534;3;5;1,741558;Res_V_T10_30;0,155652;Res_V_T20_30;0,155053;Res_V_T30_30;0,162681;Res_V_T40_30;0,152899;Res_V_T50_30;0,176231;Res_V_T60_30;0,155079;Res_V_T70_30;0,185712;Res_V_T80_30;0,157772;Res_V_T90_30;0,189414;Res_V_T100_30;0,158305
Standard;:Standard_075;{-0.93, -0.6, -1.3};1;3,5;4;0,75;0,0534;3;5;1,921724;Res_V_T10_31;0,146044;Res_V_T20_31;0,147051;Res_V_T30_31;0,15061;Res_V_T40_31;0,143633;Res_V_T50_31;0,168813;Res_V_T60_31;0,147006;Res_V_T70_31;0,180673;Res_V_T80_31;0,151303;Res_V_T90_31;0,187804;Res_V_T100_31;0,151433
Standard;:Standard_075;{-0.93, -0.3, -1.3};1;3,5;4;0,75;0,0534;3;5;2,12909;Res_V_T10_32;0,135001;Res_V_T20_32;0,136648;Res_V_T30_32;0,135536;Res_V_T40_32;0,132859;Res_V_T50_32;0,156873;Res_V_T60_32;0,137253;Res_V_T70_32;0,173376;Res_V_T80_32;0,142911;Res_V_T90_32;0,185726;Res_V_T100_32;0,142125
Standard;:Standard_075;{-0.93, 0.0, -1.3};1;3,5;4;0,75;0,0534;3;5;2,356486;Res_V_T10_33;0,126781;Res_V_T20_33;0,128132;Res_V_T30_33;0,123728;Res_V_T40_33;0,124927;Res_V_T50_33;0,145088;Res_V_T60_33;0,129928;Res_V_T70_33;0,166739;Res_V_T80_33;0,136213;Res_V_T90_33;0,184736;Res_V_T100_33;0,134358
Standard;:Standard_075;{-0.93, 0.3, -1.3};1;3,5;4;0,75;0,0534;3;5;2,598658;Res_V_T10_34;0,1198;Res_V_T20_34;0,120228;Res_V_T30_34;0,113304;Res_V_T40_34;0,118197;Res_V_T50_34;0,132471;Res_V_T60_34;0,123825;Res_V_T70_34;0,159387;Res_V_T80_34;0,130184;Res_V_T90_34;0,183946;Res_V_T100_34;0,126938
Standard;:Standard_075;{-0.93, 0.6, -1.3};1;3,5;4;0,75;0,0534;3;5;2,851846;Res_V_T10_35;0,112964;Res_V_T20_35;0,111795;Res_V_T30_35;0,10293;Res_V_T40_35;0,111437;Res_V_T50_35;0,117037;Res_V_T60_35;0,11798;Res_V_T70_35;0,148675;Res_V_T80_35;0,123677;Res_V_T90_35;0,181283;Res_V_T100_35;0,118425
Standard;:Standard_075;{-0.93, 0.9, -1.3};1;3,5;4;0,75;0,0534;3;5;3,113362;Res_V_T10_36;0,106354;Res_V_T20_36;0,104201;Res_V_T30_36;0,09461;Res_V_T40_36;0,105488;Res_V_T50_36;0,10337;Res_V_T60_36;0,113285;Res_V_T70_36;0,13637;Res_V_T80_36;0,118084;Res_V_T90_36;0,174823;Res_V_T100_36;0,110041
Standard;:Standard_075;{-0.93, 1.2, -1.3};1;3,5;4;0,75;0,0534;3;5;3,381276;Res_V_T10_37;0,097375;Res_V_T20_37;0,094822;Res_V_T30_37;0,08561;Res_V_T40_37;0,097601;Res_V_T50_37;0,088393;Res_V_T60_37;0,10638;Res_V_T70_37;0,119626;Res_V_T80_37;0,109788;Res_V_T90_37;0,16096;Res_V_T100_37;0,09855
Standard;:Standard_075;{-0.93, 1.5, -1.3};1;3,5;4;0,75;0,0534;3;5;3,654179;Res_V_T10_38;0,080132;Res_V_T20_38;0,074935;Res_V_T30_38;0,070577;Res_V_T40_38;0,079072;Res_V_T50_38;0,067465;Res_V_T60_38;0,087416;Res_V_T70_38;0,09111;Res_V_T80_38;0,088115;Res_V_T90_38;0,128482;Res_V_T100_38;0,07469
Standard;:Standard_075;{-0.93, 1.8, -1.3};1;3,5;4;0,75;0,0534;3;5;3,931034;Res_V_T10_39;0,07318;Res_V_T20_39;0,063064;Res_V_T30_39;0,070745;Res_V_T40_39;0,071303;Res_V_T50_39;0,063986;Res_V_T60_39;0,077724;Res_V_T70_39;0,066773;Res_V_T80_39;0,071788;Res_V_T90_39;0,086807;Res_V_T100_39;0,056837
Standard;:Standard_075;{-0.62, -1.8, -1.3};1;3,5;4;0,75;0,0534;3;5;1,285506;Res_V_T10_40;0,215641;Res_V_T20_40;0,196755;Res_V_T30_40;0,223077;Res_V_T40_40;0,1994;Res_V_T50_40;0,225576;Res_V_T60_40;0,200318;Res_V_T70_40;0,23325;Res_V_T80_40;0,1999;Res_V_T90_40;0,232101;Res_V_T100_40;0,199332
Standard;:Standard_075;{-0.62, -1.5, -1.3};1;3,5;4;0,75;0,0534;3;5;1,331362;Res_V_T10_41;0,21084;Res_V_T20_41;0,203025;Res_V_T30_41;0,219322;Res_V_T40_41;0,204036;Res_V_T50_41;0,224786;Res_V_T60_41;0,204588;Res_V_T70_41;0,232662;Res_V_T80_41;0,204372;Res_V_T90_41;0,230189;Res_V_T100_41;0,20438
Standard;:Standard_075;{-0.62, -1.2, -1.3};1;3,5;4;0,75;0,0534;3;5;1,439627;Res_V_T10_42;0,204526;Res_V_T20_42;0,20079;Res_V_T30_42;0,214249;Res_V_T40_42;0,199581;Res_V_T50_42;0,224548;Res_V_T60_42;0,20115;Res_V_T70_42;0,233295;Res_V_T80_42;0,20271;Res_V_T90_42;0,232712;Res_V_T100_42;0,202919
Standard;:Standard_075;{-0.62, -0.9, -1.3};1;3,5;4;0,75;0,0534;3;5;1,597662;Res_V_T10_43;0,186069;Res_V_T20_43;0,184203;Res_V_T30_43;0,194791;Res_V_T40_43;0,181402;Res_V_T50_43;0,20926;Res_V_T60_43;0,184226;Res_V_T70_43;0,219324;Res_V_T80_43;0,187573;Res_V_T90_43;0,221981;Res_V_T100_43;0,187637
Standard;:Standard_075;{-0.62, -0.6, -1.3};1;3,5;4;0,75;0,0534;3;5;1,792352;Res_V_T10_44;0,167177;Res_V_T20_44;0,166217;Res_V_T30_44;0,173161;Res_V_T40_44;0,162491;Res_V_T50_44;0,190912;Res_V_T60_44;0,166505;Res_V_T70_44;0,203113;Res_V_T80_44;0,171285;Res_V_T90_44;0,209744;Res_V_T100_44;0,171076
Standard;:Standard_075;{-0.62, -0.3, -1.3};1;3,5;4;0,75;0,0534;3;5;2,013088;Res_V_T10_45;0,147948;Res_V_T20_45;0,147797;Res_V_T30_45;0,149033;Res_V_T40_45;0,143876;Res_V_T50_45;0,16973;Res_V_T60_45;0,148956;Res_V_T70_45;0,186102;Res_V_T80_45;0,15475;Res_V_T90_45;0,198318;Res_V_T100_45;0,153922
Standard;:Standard_075;{-0.62, 0.0, -1.3};1;3,5;4;0,75;0,0534;3;5;2,252227;Res_V_T10_46;0,133984;Res_V_T20_46;0,134145;Res_V_T30_46;0,130557;Res_V_T40_46;0,130811;Res_V_T50_46;0,151677;Res_V_T60_46;0,136518;Res_V_T70_46;0,173223;Res_V_T80_46;0,142654;Res_V_T90_46;0,191378;Res_V_T100_46;0,140976
Standard;:Standard_075;{-0.62, 0.3, -1.3};1;3,5;4;0,75;0,0534;3;5;2,504501;Res_V_T10_47;0,122316;Res_V_T20_47;0,122314;Res_V_T30_47;0,114619;Res_V_T40_47;0,120056;Res_V_T50_47;0,1339;Res_V_T60_47;0,126244;Res_V_T70_47;0,16109;Res_V_T80_47;0,132364;Res_V_T90_47;0,185877;Res_V_T100_47;0,129631
Standard;:Standard_075;{-0.62, 0.6, -1.3};1;3,5;4;0,75;0,0534;3;5;2,76632;Res_V_T10_48;0,110915;Res_V_T20_48;0,11025;Res_V_T30_48;0,098882;Res_V_T40_48;0,109596;Res_V_T50_48;0,113685;Res_V_T60_48;0,116629;Res_V_T70_48;0,14647;Res_V_T80_48;0,122406;Res_V_T90_48;0,178715;Res_V_T100_48;0,117785
Standard;:Standard_075;{-0.62, 0.9, -1.3};1;3,5;4;0,75;0,0534;3;5;3,035214;Res_V_T10_49;0,102332;Res_V_T20_49;0,101425;Res_V_T30_49;0,087698;Res_V_T40_49;0,102275;Res_V_T50_49;0,097127;Res_V_T60_49;0,110157;Res_V_T70_49;0,132081;Res_V_T80_49;0,115325;Res_V_T90_49;0,169194;Res_V_T100_49;0,108455
Standard;:Standard_075;{-0.62, 1.2, -1.3};1;3,5;4;0,75;0,0534;3;5;3,30946;Res_V_T10_50;0,091989;Res_V_T20_50;0,091691;Res_V_T30_50;0,076415;Res_V_T40_50;0,094237;Res_V_T50_50;0,080603;Res_V_T60_50;0,103001;Res_V_T70_50;0,11478;Res_V_T80_50;0,10719;Res_V_T90_50;0,153011;Res_V_T100_50;0,096752
Standard;:Standard_075;{-0.62, 1.5, -1.3};1;3,5;4;0,75;0,0534;3;5;3,58783;Res_V_T10_51;0,074525;Res_V_T20_51;0,073031;Res_V_T30_51;0,06057;Res_V_T40_51;0,077006;Res_V_T50_51;0,059954;Res_V_T60_51;0,08516;Res_V_T70_51;0,087406;Res_V_T80_51;0,086925;Res_V_T90_51;0,119667;Res_V_T100_51;0,07382
Standard;:Standard_075;{-0.62, 1.8, -1.3};1;3,5;4;0,75;0,0534;3;5;3,869435;Res_V_T10_52;0,073168;Res_V_T20_52;0,066766;Res_V_T30_52;0,066844;Res_V_T40_52;0,073175;Res_V_T50_52;0,05945;Res_V_T60_52;0,077844;Res_V_T70_52;0,06563;Res_V_T80_52;0,074673;Res_V_T90_52;0,079956;Res_V_T100_52;0,061728
Standard;:Standard_075;{-0.31, -1.8, -1.3};1;3,5;4;0,75;0,0534;3;5;1,168;Res_V_T10_53;0,227267;Res_V_T20_53;0,205353;Res_V_T30_53;0,243102;Res_V_T40_53;0,211153;Res_V_T50_53;0,248058;Res_V_T60_53;0,214324;Res_V_T70_53;0,256739;Res_V_T80_53;0,211749;Res_V_T90_53;0,252242;Res_V_T100_53;0,208741
Standard;:Standard_075;{-0.31, -1.5, -1.3};1;3,5;4;0,75;0,0534;3;5;1,218288;Res_V_T10_54;0,273756;Res_V_T20_54;0,260222;Res_V_T30_54;0,286469;Res_V_T40_54;0,261935;Res_V_T50_54;0,292345;Res_V_T60_54;0,264176;Res_V_T70_54;0,297862;Res_V_T80_54;0,264678;Res_V_T90_54;0,292108;Res_V_T100_54;0,264691
Standard;:Standard_075;{-0.31, -1.2, -1.3};1;3,5;4;0,75;0,0534;3;5;1,335749;Res_V_T10_55;0,255965;Res_V_T20_55;0,25139;Res_V_T30_55;0,268091;Res_V_T40_55;0,249727;Res_V_T50_55;0,280082;Res_V_T60_55;0,252665;Res_V_T70_55;0,286901;Res_V_T80_55;0,255312;Res_V_T90_55;0,284376;Res_V_T100_55;0,255262
Standard;:Standard_075;{-0.31, -0.9, -1.3};1;3,5;4;0,75;0,0534;3;5;1,504734;Res_V_T10_56;0,216947;Res_V_T20_56;0,215378;Res_V_T30_56;0,22665;Res_V_T40_56;0,212158;Res_V_T50_56;0,243112;Res_V_T60_56;0,216232;Res_V_T70_56;0,252711;Res_V_T80_56;0,220758;Res_V_T90_56;0,254959;Res_V_T100_56;0,22038
Standard;:Standard_075;{-0.31, -0.6, -1.3};1;3,5;4;0,75;0,0534;3;5;1,710037;Res_V_T10_57;0,184619;Res_V_T20_57;0,183731;Res_V_T30_57;0,190313;Res_V_T40_57;0,179789;Res_V_T50_57;0,209135;Res_V_T60_57;0,184824;Res_V_T70_57;0,221777;Res_V_T80_57;0,190672;Res_V_T90_57;0,228956;Res_V_T100_57;0,190128
Standard;:Standard_075;{-0.31, -0.3, -1.3};1;3,5;4;0,75;0,0534;3;5;1,940161;Res_V_T10_58;0,157195;Res_V_T20_58;0,156559;Res_V_T30_58;0,157241;Res_V_T40_58;0,152437;Res_V_T50_58;0,177732;Res_V_T60_58;0,158342;Res_V_T70_58;0,194821;Res_V_T80_58;0,164828;Res_V_T90_58;0,207956;Res_V_T100_58;0,163863
Standard;:Standard_075;{-0.31, 0.0, -1.3};1;3,5;4;0,75;0,0534;3;5;2,187287;Res_V_T10_59;0,138755;Res_V_T20_59;0,138948;Res_V_T30_59;0,13363;Res_V_T40_59;0,135272;Res_V_T50_59;0,154726;Res_V_T60_59;0,141642;Res_V_T70_59;0,177093;Res_V_T80_59;0,148108;Res_V_T90_59;0,195688;Res_V_T100_59;0,146637
Standard;:Standard_075;{-0.31, 0.3, -1.3};1;3,5;4;0,75;0,0534;3;5;2,446268;Res_V_T10_60;0,123328;Res_V_T20_60;0,124212;Res_V_T30_60;0,113614;Res_V_T40_60;0,121482;Res_V_T50_60;0,133126;Res_V_T60_60;0,128221;Res_V_T70_60;0,161683;Res_V_T80_60;0,134425;Res_V_T90_60;0,186112;Res_V_T100_60;0,132193
Standard;:Standard_075;{-0.31, 0.6, -1.3};1;3,5;4;0,75;0,0534;3;5;2,713711;Res_V_T10_61;0,108132;Res_V_T20_61;0,109701;Res_V_T30_61;0,09415;Res_V_T40_61;0,108514;Res_V_T50_61;0,109658;Res_V_T60_61;0,115857;Res_V_T70_61;0,144288;Res_V_T80_61;0,121743;Res_V_T90_61;0,174769;Res_V_T100_61;0,117991
Standard;:Standard_075;{-0.31, 0.9, -1.3};1;3,5;4;0,75;0,0534;3;5;2,987344;Res_V_T10_62;0,096934;Res_V_T20_62;0,099344;Res_V_T30_62;0,08055;Res_V_T40_62;0,099589;Res_V_T50_62;0,091271;Res_V_T60_62;0,107563;Res_V_T70_62;0,128242;Res_V_T80_62;0,113086;Res_V_T90_62;0,161991;Res_V_T100_62;0,107324
Standard;:Standard_075;{-0.31, 1.2, -1.3};1;3,5;4;0,75;0,0534;3;5;3,265612;Res_V_T10_63;0,084308;Res_V_T20_63;0,089302;Res_V_T30_63;0,067379;Res_V_T40_63;0,091455;Res_V_T50_63;0,074165;Res_V_T60_63;0,100176;Res_V_T70_63;0,109487;Res_V_T80_63;0,105123;Res_V_T90_63;0,143152;Res_V_T100_63;0,095734
Standard;:Standard_075;{-0.31, 1.5, -1.3};1;3,5;4;0,75;0,0534;3;5;3,547425;Res_V_T10_64;0,063201;Res_V_T20_64;0,07122;Res_V_T30_64;0,049154;Res_V_T40_64;0,075463;Res_V_T50_64;0,052978;Res_V_T60_64;0,08404;Res_V_T70_64;0,079786;Res_V_T80_64;0,086892;Res_V_T90_64;0,108264;Res_V_T100_64;0,073359
Standard;:Standard_075;{-0.31, 1.8, -1.3};1;3,5;4;0,75;0,0534;3;5;3,832;Res_V_T10_65;0,065173;Res_V_T20_65;0,067016;Res_V_T30_65;0,057001;Res_V_T40_65;0,074641;Res_V_T50_65;0,052436;Res_V_T60_65;0,078158;Res_V_T70_65;0,05677;Res_V_T80_65;0,077719;Res_V_T90_65;0,066584;Res_V_T100_65;0,064644
Standard;:Standard_075;{0.0, -1.8, -1.3};1;3,5;4;0,75;0,0534;3;5;1,126111;Res_V_T10_66;0,157386;Res_V_T20_66;0,137982;Res_V_T30_66;0,16154;Res_V_T40_66;0,140029;Res_V_T50_66;0,165418;Res_V_T60_66;0,141046;Res_V_T70_66;0,165535;Res_V_T80_66;0,140006;Res_V_T90_66;0,16326;Res_V_T100_66;0,138693
Standard;:Standard_075;{0.0, -1.5, -1.3};1;3,5;4;0,75;0,0534;3;5;1,178187;Res_V_T10_67;0,279251;Res_V_T20_67;0,254475;Res_V_T30_67;0,288826;Res_V_T40_67;0,255759;Res_V_T50_67;0,2916;Res_V_T60_67;0,258251;Res_V_T70_67;0,295108;Res_V_T80_67;0,260649;Res_V_T90_67;0,293387;Res_V_T100_67;0,261491
Standard;:Standard_075;{0.0, -1.2, -1.3};1;3,5;4;0,75;0,0534;3;5;1,299279;Res_V_T10_68;0,281835;Res_V_T20_68;0,27574;Res_V_T30_68;0,293604;Res_V_T40_68;0,274683;Res_V_T50_68;0,304102;Res_V_T60_68;0,278776;Res_V_T70_68;0,308255;Res_V_T80_68;0,282864;Res_V_T90_68;0,306081;Res_V_T100_68;0,283515
