RoomID	RoomType	OriginID	OriginPoint	Height	Width	Depth	WFR	OutdoorVelocity	OutdoorTemperature	DistanceFromWindow	PointID	Point	ResultID_T10	T_10	ResultID_T20	T_20	ResultID_T30	T_30	ResultID_T40	T_40	ResultID_T50	T_50	ResultID_T60	T_60	ResultID_T70	T_70	ResultID_T80	T_80	ResultID_T90	T_90	ResultID_T100	T_100
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.601475	SR_P141	"{1.55, 1.2, -1.3}"	Res_T10_141	0.102815	Res_T20_141	0.105735	Res_T30_141	0.098323	Res_T40_141	0.107421	Res_T50_141	0.106241	Res_T60_141	0.114643	Res_T70_141	0.13302	Res_T80_141	0.116932	Res_T90_141	0.166301	Res_T100_141	0.10593
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.858837	SR_P142	"{1.55, 1.5, -1.3}"	Res_T10_142	0.085651	Res_T20_142	0.084925	Res_T30_142	0.082115	Res_T40_142	0.087153	Res_T50_142	0.085568	Res_T60_142	0.094639	Res_T70_142	0.10178	Res_T80_142	0.095084	Res_T90_142	0.133343	Res_T100_142	0.08306
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	4.121969	SR_P143	"{1.55, 1.8, -1.3}"	Res_T10_143	0.06809	Res_T20_143	0.092863	Res_T30_143	0.064743	Res_T40_143	0.090801	Res_T50_143	0.062744	Res_T60_143	0.091193	Res_T70_143	0.065497	Res_T80_143	0.092379	Res_T90_143	0.082266	Res_T100_143	0.087266
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.555836	SR_P144	"{-1.55, -1.8, -0.3}"	Res_T10_144	0.044637	Res_T20_144	0.019941	Res_T30_144	0.022815	Res_T40_144	0.014455	Res_T50_144	0.004006	Res_T60_144	0.005732	Res_T70_144	0.007816	Res_T80_144	0.011467	Res_T90_144	0.016664	Res_T100_144	0.026249
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.593934	SR_P145	"{-1.55, -1.5, -0.3}"	Res_T10_145	0.049151	Res_T20_145	0.023359	Res_T30_145	0.02472	Res_T40_145	0.016847	Res_T50_145	0.011117	Res_T60_145	0.010045	Res_T70_145	0.017226	Res_T80_145	0.018769	Res_T90_145	0.02607	Res_T100_145	0.030976
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.685415	SR_P146	"{-1.55, -1.2, -0.3}"	Res_T10_146	0.060822	Res_T20_146	0.032001	Res_T30_146	0.033374	Res_T40_146	0.024209	Res_T50_146	0.016017	Res_T60_146	0.018503	Res_T70_146	0.019175	Res_T80_146	0.026631	Res_T90_146	0.028111	Res_T100_146	0.038013
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.822258	SR_P147	"{-1.55, -0.9, -0.3}"	Res_T10_147	0.071484	Res_T20_147	0.039455	Res_T30_147	0.042279	Res_T40_147	0.031658	Res_T50_147	0.0204	Res_T60_147	0.026025	Res_T70_147	0.019185	Res_T80_147	0.032215	Res_T90_147	0.028478	Res_T100_147	0.043332
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.99515	SR_P148	"{-1.55, -0.6, -0.3}"	Res_T10_148	0.077976	Res_T20_148	0.044647	Res_T30_148	0.050905	Res_T40_148	0.038592	Res_T50_148	0.025851	Res_T60_148	0.032795	Res_T70_148	0.018421	Res_T80_148	0.036053	Res_T90_148	0.028325	Res_T100_148	0.046418
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.195592	SR_P149	"{-1.55, -0.3, -0.3}"	Res_T10_149	0.079526	Res_T20_149	0.047406	Res_T30_149	0.058525	Res_T40_149	0.043898	Res_T50_149	0.032844	Res_T60_149	0.038287	Res_T70_149	0.017607	Res_T80_149	0.03835	Res_T90_149	0.028019	Res_T100_149	0.047156
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.416739	SR_P150	"{-1.55, 0.0, -0.3}"	Res_T10_150	0.07677	Res_T20_150	0.049227	Res_T30_150	0.063809	Res_T40_150	0.047553	Res_T50_150	0.040794	Res_T60_150	0.042041	Res_T70_150	0.017717	Res_T80_150	0.039543	Res_T90_150	0.027566	Res_T100_150	0.046221
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.653418	SR_P151	"{-1.55, 0.3, -0.3}"	Res_T10_151	0.070792	Res_T20_151	0.050679	Res_T30_151	0.065585	Res_T40_151	0.0507	Res_T50_151	0.048243	Res_T60_151	0.044822	Res_T70_151	0.019831	Res_T80_151	0.040344	Res_T90_151	0.026735	Res_T100_151	0.044451
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.901831	SR_P152	"{-1.55, 0.6, -0.3}"	Res_T10_152	0.058799	Res_T20_152	0.050855	Res_T30_152	0.061668	Res_T40_152	0.053955	Res_T50_152	0.053652	Res_T60_152	0.048943	Res_T70_152	0.025505	Res_T80_152	0.041216	Res_T90_152	0.024431	Res_T100_152	0.04104
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.159213	SR_P153	"{-1.55, 0.9, -0.3}"	Res_T10_153	0.04785	Res_T20_153	0.050022	Res_T30_153	0.054341	Res_T40_153	0.054372	Res_T50_153	0.051582	Res_T60_153	0.052487	Res_T70_153	0.028932	Res_T80_153	0.042808	Res_T90_153	0.021467	Res_T100_153	0.039587
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.42354	SR_P154	"{-1.55, 1.2, -0.3}"	Res_T10_154	0.03646	Res_T20_154	0.049383	Res_T30_154	0.043595	Res_T40_154	0.05381	Res_T50_154	0.044379	Res_T60_154	0.052775	Res_T70_154	0.027932	Res_T80_154	0.042935	Res_T90_154	0.019906	Res_T100_154	0.040304
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.693322	SR_P155	"{-1.55, 1.5, -0.3}"	Res_T10_155	0.02343	Res_T20_155	0.048981	Res_T30_155	0.028816	Res_T40_155	0.048797	Res_T50_155	0.034317	Res_T60_155	0.049652	Res_T70_155	0.021687	Res_T80_155	0.047251	Res_T90_155	0.034635	Res_T100_155	0.045919
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.967446	SR_P156	"{-1.55, 1.8, -0.3}"	Res_T10_156	0.010149	Res_T20_156	0.024831	Res_T30_156	0.012518	Res_T40_156	0.026903	Res_T50_156	0.023527	Res_T60_156	0.034354	Res_T70_156	0.02453	Res_T80_156	0.037249	Res_T90_156	0.084289	Res_T100_156	0.028899
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.247287	SR_P157	"{-1.24, -1.8, -0.3}"	Res_T10_157	0.044291	Res_T20_157	0.021245	Res_T30_157	0.01981	Res_T40_157	0.015222	Res_T50_157	0.006311	Res_T60_157	0.004703	Res_T70_157	0.015809	Res_T80_157	0.009496	Res_T90_157	0.023601	Res_T100_157	0.024331
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.294498	SR_P158	"{-1.24, -1.5, -0.3}"	Res_T10_158	0.047654	Res_T20_158	0.027422	Res_T30_158	0.024185	Res_T40_158	0.018657	Res_T50_158	0.015412	Res_T60_158	0.010608	Res_T70_158	0.022455	Res_T80_158	0.018825	Res_T90_158	0.029469	Res_T100_158	0.030489
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.405605	SR_P159	"{-1.24, -1.2, -0.3}"	Res_T10_159	0.056723	Res_T20_159	0.03533	Res_T30_159	0.0316	Res_T40_159	0.02553	Res_T50_159	0.01854	Res_T60_159	0.018107	Res_T70_159	0.023349	Res_T80_159	0.026209	Res_T90_159	0.030184	Res_T100_159	0.036821
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.567075	SR_P160	"{-1.24, -0.9, -0.3}"	Res_T10_160	0.065825	Res_T20_160	0.042339	Res_T30_160	0.039389	Res_T40_160	0.033433	Res_T50_160	0.020768	Res_T60_160	0.026229	Res_T70_160	0.022202	Res_T80_160	0.031899	Res_T90_160	0.029319	Res_T100_160	0.041753
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.765142	SR_P161	"{-1.24, -0.6, -0.3}"	Res_T10_161	0.072213	Res_T20_161	0.047907	Res_T30_161	0.047174	Res_T40_161	0.041104	Res_T50_161	0.024111	Res_T60_161	0.033785	Res_T70_161	0.02013	Res_T80_161	0.035936	Res_T90_161	0.028038	Res_T100_161	0.044742
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.9889	SR_P162	"{-1.24, -0.3, -0.3}"	Res_T10_162	0.074955	Res_T20_162	0.052096	Res_T30_162	0.054336	Res_T40_162	0.047826	Res_T50_162	0.029309	Res_T60_162	0.0404	Res_T70_162	0.01774	Res_T80_162	0.038953	Res_T90_162	0.026744	Res_T100_162	0.046102
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.230633	SR_P163	"{-1.24, 0.0, -0.3}"	Res_T10_163	0.073911	Res_T20_163	0.055491	Res_T30_163	0.059911	Res_T40_163	0.05351	Res_T50_163	0.035833	Res_T60_163	0.046137	Res_T70_163	0.015783	Res_T80_163	0.041654	Res_T90_163	0.02542	Res_T100_163	0.046422
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.485101	SR_P164	"{-1.24, 0.3, -0.3}"	Res_T10_164	0.069617	Res_T20_164	0.057917	Res_T30_164	0.062812	Res_T40_164	0.058068	Res_T50_164	0.042329	Res_T60_164	0.051288	Res_T70_164	0.01558	Res_T80_164	0.044469	Res_T90_164	0.023827	Res_T100_164	0.046167
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.748768	SR_P165	"{-1.24, 0.6, -0.3}"	Res_T10_165	0.059959	Res_T20_165	0.058645	Res_T30_165	0.060919	Res_T40_165	0.061217	Res_T50_165	0.047744	Res_T60_165	0.057139	Res_T70_165	0.019314	Res_T80_165	0.047863	Res_T90_165	0.020819	Res_T100_165	0.044787
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.019226	SR_P166	"{-1.24, 0.9, -0.3}"	Res_T10_166	0.051144	Res_T20_166	0.057063	Res_T30_166	0.054883	Res_T40_166	0.060517	Res_T50_166	0.046779	Res_T60_166	0.059462	Res_T70_166	0.0232	Res_T80_166	0.049892	Res_T90_166	0.018769	Res_T100_166	0.043053
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.294803	SR_P167	"{-1.24, 1.2, -0.3}"	Res_T10_167	0.042646	Res_T20_167	0.055128	Res_T30_167	0.046016	Res_T40_167	0.059214	Res_T50_167	0.04064	Res_T60_167	0.060309	Res_T70_167	0.025279	Res_T80_167	0.050813	Res_T90_167	0.023749	Res_T100_167	0.040649
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.574315	SR_P168	"{-1.24, 1.5, -0.3}"	Res_T10_168	0.035428	Res_T20_168	0.050368	Res_T30_168	0.036049	Res_T40_168	0.053997	Res_T50_168	0.032749	Res_T60_168	0.054903	Res_T70_168	0.0245	Res_T80_168	0.046327	Res_T90_168	0.048037	Res_T100_168	0.036049
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	3.856906	SR_P169	"{-1.24, 1.8, -0.3}"	Res_T10_169	0.027931	Res_T20_169	0.030721	Res_T30_169	0.025992	Res_T40_169	0.030865	Res_T50_169	0.02756	Res_T60_169	0.03288	Res_T70_169	0.030434	Res_T80_169	0.0294	Res_T90_169	0.100445	Res_T100_169	0.023478
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	0.939694	SR_P170	"{-0.93, -1.8, -0.3}"	Res_T10_170	0.04555	Res_T20_170	0.021895	Res_T30_170	0.019128	Res_T40_170	0.01893	Res_T50_170	0.012326	Res_T60_170	0.011065	Res_T70_170	0.023713	Res_T80_170	0.012389	Res_T90_170	0.030323	Res_T100_170	0.024356
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.001511	SR_P171	"{-0.93, -1.5, -0.3}"	Res_T10_171	0.049125	Res_T20_171	0.03207	Res_T30_171	0.026543	Res_T40_171	0.023836	Res_T50_171	0.019597	Res_T60_171	0.01641	Res_T70_171	0.027256	Res_T80_171	0.022883	Res_T90_171	0.032897	Res_T100_171	0.032847
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.141501	SR_P172	"{-0.93, -1.2, -0.3}"	Res_T10_172	0.056407	Res_T20_172	0.039218	Res_T30_172	0.033186	Res_T40_172	0.029773	Res_T50_172	0.021242	Res_T60_172	0.022138	Res_T70_172	0.026452	Res_T80_172	0.028921	Res_T90_172	0.031549	Res_T100_172	0.038065
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.3353	SR_P173	"{-0.93, -0.9, -0.3}"	Res_T10_173	0.064275	Res_T20_173	0.04522	Res_T30_173	0.040058	Res_T40_173	0.036691	Res_T50_173	0.022035	Res_T60_173	0.028996	Res_T70_173	0.023826	Res_T80_173	0.033499	Res_T90_173	0.028868	Res_T100_173	0.041894
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.563018	SR_P174	"{-0.93, -0.6, -0.3}"	Res_T10_174	0.07065	Res_T20_174	0.050225	Res_T30_174	0.047277	Res_T40_174	0.043768	Res_T50_174	0.024169	Res_T60_174	0.035865	Res_T70_174	0.020496	Res_T80_174	0.036886	Res_T90_174	0.026092	Res_T100_174	0.044367
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	1.811912	SR_P175	"{-0.93, -0.3, -0.3}"	Res_T10_175	0.074228	Res_T20_175	0.054381	Res_T30_175	0.05437	Res_T40_175	0.050385	Res_T50_175	0.028493	Res_T60_175	0.042337	Res_T70_175	0.016997	Res_T80_175	0.039697	Res_T90_175	0.023628	Res_T100_175	0.045727
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.074373	SR_P176	"{-0.93, 0.0, -0.3}"	Res_T10_176	0.074323	Res_T20_176	0.057735	Res_T30_176	0.060407	Res_T40_176	0.05628	Res_T50_176	0.034462	Res_T60_176	0.048433	Res_T70_176	0.014018	Res_T80_176	0.042575	Res_T90_176	0.021494	Res_T100_176	0.046388
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.345853	SR_P177	"{-0.93, 0.3, -0.3}"	Res_T10_177	0.071169	Res_T20_177	0.060022	Res_T30_177	0.064138	Res_T40_177	0.061143	Res_T50_177	0.040652	Res_T60_177	0.054263	Res_T70_177	0.013187	Res_T80_177	0.04583	Res_T90_177	0.019647	Res_T100_177	0.046645
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.1	3.5	4	0.0534	3	5	2.623552	SR_P178	"{-0.93, 0.6, -0.3}"	Res_T10_178	0.063263	Res_T20_178	0.060769	Res_T30_178	0.063635	Res_T40_178	0.064995	Res_T50_178	0.045936	Res_T60_178	0.06133	Res_T70_178	0.017582	Res_T80_178	0.050423	Res_T90_178	0.018478	Res_T100_178	0.046307
